sensor_id,region,latitude,longitude,temperature,humidity,vibration,network_traffic
1605,server_ouest,9.2945,0.7712,33.0,78.1,0.487,123.69
1606,server_sud,7.2441,1.5878,21.72,39.5,0.867,396.92
1607,server_centre,8.9285,2.5537,29.65,59.89,0.915,270.19
1608,server_est,9.3683,3.7478,25.06,40.23,2.898,505.21
1609,server_sud,5.8926,1.93,27.43,55.39,1.244,268.34
1610,server_nord,13.6965,1.2584,26.04,54.86,0.598,263.54
1611,server_est,9.5788,3.3433,32.6,74.85,0.483,108.0
1612,server_centre,10.6155,2.8655,37.67,82.46,0.542,123.46
1613,server_est,9.2311,4.6566,27.65,59.28,1.202,183.71
1614,server_sud,6.79,2.1811,27.58,54.36,1.294,255.26
1615,server_ouest,10.1235,0.4392,36.19,87.93,0.547,132.6
1616,server_centre,8.6979,2.4677,34.23,75.25,0.373,91.13
1617,server_nord,12.1154,3.0133,33.59,85.44,0.457,95.61
1618,server_ouest,11.0217,1.9059,34.84,76.82,0.282,91.84
1619,server_centre,9.435,1.8921,16.05,49.04,2.902,476.04
1620,server_centre,9.2787,1.3179,26.43,49.12,2.62,539.58
1621,server_sud,5.0972,2.9863,23.39,41.66,2.285,618.82
1622,server_sud,7.0266,2.7083,19.5,54.32,1.829,535.13
1623,server_centre,10.7777,2.5604,24.17,53.61,3.033,496.65
1624,server_sud,6.7278,3.2975,24.09,56.85,0.971,297.66
1625,server_centre,9.2537,2.9729,37.13,77.16,0.423,103.34
1626,server_ouest,8.84,0.8996,18.48,30.56,2.397,533.79
1627,server_sud,6.4687,2.3447,19.31,46.11,2.764,470.52
1628,server_sud,6.0893,3.0313,35.03,74.62,0.4,102.05
1629,server_ouest,9.3918,0.5252,34.97,84.83,0.421,145.65
1630,server_sud,8.1818,2.7443,35.36,69.29,0.396,119.09
1631,server_sud,7.176,2.2269,35.62,82.59,0.458,145.61
1632,server_est,10.1822,5.0244,36.23,83.28,0.757,106.78
1633,server_sud,6.5176,2.0806,20.26,46.23,2.782,500.24
1634,server_centre,9.1963,2.533,36.34,75.83,0.491,108.58
1635,server_est,9.9381,3.0209,22.74,48.09,2.024,475.34
1636,server_centre,10.3148,1.8358,20.62,31.93,2.716,523.76
1637,server_centre,8.7242,2.6142,24.06,33.27,2.055,536.52
1638,server_nord,11.819,3.0329,33.13,62.1,1.064,276.36
1639,server_sud,5.6031,3.3437,25.95,56.47,1.128,263.5
1640,server_ouest,9.7094,1.5823,24.46,49.34,2.622,541.37
1641,server_sud,5.2753,3.1268,34.66,92.42,0.543,138.21
1642,server_est,9.9517,2.9208,33.15,86.68,0.443,103.1
1643,server_nord,12.7231,2.5669,25.95,64.4,0.495,258.82
1644,server_ouest,9.2633,1.2941,21.77,56.33,1.784,412.68
1645,server_ouest,8.1059,1.1865,26.42,66.39,0.768,302.69
1646,server_ouest,8.7288,1.0832,28.26,60.34,1.297,229.94
1647,server_sud,6.8734,3.4395,29.86,55.39,0.944,252.5
1648,server_ouest,9.2515,1.2475,27.26,55.78,0.912,278.59
1649,server_nord,12.016,2.2001,19.17,49.33,2.46,520.59
1650,server_nord,12.3637,2.4281,26.77,62.26,0.899,245.47
1651,server_centre,8.7298,1.8275,20.13,52.31,1.67,379.57
1652,server_est,9.2909,3.4273,20.82,48.23,3.205,483.47
1653,server_nord,10.8477,3.436,33.51,86.06,0.468,139.17
1654,server_centre,9.8867,2.1581,27.95,57.56,1.442,195.76
1655,server_centre,6.9535,1.4598,23.11,58.96,1.014,321.59
1656,server_sud,5.9011,2.2143,21.29,57.08,2.732,586.81
1657,server_nord,11.1111,1.4959,27.95,60.59,1.093,317.31
1658,server_centre,9.1618,2.9604,27.27,63.86,1.176,254.02
1659,server_nord,11.5123,1.6762,29.55,52.93,0.882,223.24
1660,server_ouest,8.4902,1.317,20.51,51.21,1.977,530.5
1661,server_ouest,9.803,2.0999,26.04,63.88,0.861,205.92
1662,server_nord,11.8035,1.734,26.32,51.62,2.082,487.41
1663,server_sud,5.5434,2.6021,34.15,77.87,0.437,137.07
1664,server_nord,12.5057,1.8097,26.17,60.25,1.094,239.9
1665,server_est,9.8897,3.4026,23.85,69.41,2.217,478.42
1666,server_centre,9.5442,0.5792,19.34,42.69,2.716,668.33
1667,server_sud,6.079,2.9167,33.44,73.46,0.405,98.89
1668,server_est,8.7216,3.3671,18.65,45.29,2.751,422.41
1669,server_centre,9.2471,2.3288,22.36,33.35,2.407,466.75
1670,server_est,8.2623,2.1685,22.27,46.8,2.611,608.3
1671,server_est,10.5823,3.4944,27.55,60.7,0.907,234.64
1672,server_ouest,8.7102,-0.1539,34.82,69.64,0.428,99.12
1673,server_centre,9.5797,2.0124,21.63,39.17,1.722,521.99
1674,server_centre,9.0061,2.7484,35.59,85.36,0.504,147.18
1675,server_centre,9.922,0.758,25.15,51.6,1.213,180.93
1676,server_centre,9.3413,3.2596,35.51,80.06,0.411,83.99
1677,server_ouest,9.698,1.0254,28.0,40.63,1.729,470.5
1678,server_est,8.9042,2.9081,31.53,83.53,0.67,133.41
1679,server_nord,11.6696,3.0211,26.15,55.31,1.022,231.8
1680,server_sud,6.4525,1.6109,34.67,75.3,0.469,110.79
1681,server_centre,9.4551,1.9047,33.52,86.74,0.348,128.15
1682,server_centre,9.3321,1.7511,23.86,63.6,0.919,200.74
1683,server_est,9.9284,3.5734,27.58,64.12,0.869,277.54
1684,server_sud,5.9577,3.2921,26.11,54.92,0.845,262.34
1685,server_centre,9.7027,2.6972,21.9,50.75,2.892,414.73
1686,server_centre,8.7648,2.0652,22.96,59.35,0.774,245.2
1687,server_centre,10.4323,2.1513,29.31,55.83,0.718,306.87
1688,server_ouest,8.5354,0.2253,24.89,60.22,3.707,517.31
1689,server_sud,6.4857,2.8029,34.39,88.54,0.535,91.9
1690,server_sud,5.3615,2.4059,31.98,53.62,1.198,192.35
1691,server_est,10.5553,2.9107,20.45,38.08,2.864,541.62
1692,server_nord,12.2252,3.8184,27.01,59.43,1.065,208.44
1693,server_est,9.5078,3.9615,30.41,72.84,1.09,227.53
1694,server_ouest,10.4815,2.7009,20.76,43.88,2.847,640.19
1695,server_nord,12.8546,2.1221,24.0,47.15,1.934,445.88
1696,server_ouest,10.8476,1.9177,33.81,86.44,0.516,129.39
1697,server_nord,12.1372,2.3413,28.63,66.77,0.761,227.72
1698,server_nord,12.3378,1.6628,29.54,70.22,0.834,220.92
1699,server_nord,12.491,2.9135,20.13,45.23,1.9,495.6
1700,server_sud,6.3121,3.1366,21.39,55.14,2.306,580.34
1701,server_centre,8.6006,2.341,26.53,60.66,1.195,267.03
1702,server_sud,7.7194,3.0686,19.58,37.42,2.857,626.71
1703,server_centre,9.5163,2.9894,22.35,36.01,2.043,331.89
1704,server_centre,8.8817,2.15,35.72,84.69,0.528,130.34
1705,server_centre,8.8585,2.9431,18.99,33.41,2.574,437.72
1706,server_sud,4.8487,2.607,20.23,49.96,2.363,351.2
1707,server_sud,5.5997,2.5963,22.03,44.15,2.657,490.06
1708,server_ouest,8.6229,2.0635,22.06,43.42,2.403,447.51
1709,server_sud,6.1851,2.9574,19.36,48.46,1.734,453.21
1710,server_centre,8.6629,1.8649,23.75,48.71,2.239,581.35
1711,server_est,7.4079,3.8006,35.39,75.12,0.652,112.16
1712,server_centre,9.0942,3.105,22.95,45.99,2.158,583.02
1713,server_ouest,9.8443,1.0656,35.57,78.67,0.661,115.36
1714,server_centre,10.0502,1.7299,28.33,62.45,1.008,302.14
1715,server_sud,5.0174,2.0143,32.26,61.41,1.32,279.1
1716,server_sud,7.1302,2.2491,21.96,39.44,2.344,551.84
1717,server_sud,5.8002,3.1828,27.81,68.15,1.1,240.97
1718,server_ouest,8.1995,1.6791,35.35,78.46,0.596,118.74
1719,server_est,9.3114,3.5589,29.55,56.18,0.842,242.13
1720,server_sud,5.5346,1.6696,30.68,64.2,1.089,265.23
1721,server_est,9.695,3.2885,14.72,28.94,2.51,363.44
1722,server_ouest,9.8699,0.5882,29.29,64.39,1.109,297.59
1723,server_ouest,8.2898,1.0403,24.33,39.81,2.31,607.64
1724,server_ouest,10.0675,1.2507,25.45,57.76,1.763,430.87
1725,server_est,8.3577,3.7329,32.72,54.26,0.943,198.81
1726,server_centre,9.3783,1.8966,36.99,83.66,0.527,118.06
1727,server_centre,7.3728,1.9282,26.73,31.65,2.317,455.0
1728,server_centre,8.7345,2.5185,35.07,78.84,0.673,86.57
1729,server_nord,12.8914,1.7976,25.96,33.39,2.541,524.56
1730,server_ouest,9.0625,1.441,20.69,42.78,3.083,481.74
1731,server_est,9.435,3.1982,36.69,83.98,0.368,99.62
1732,server_sud,5.9266,2.6096,35.58,75.51,0.498,129.74
1733,server_ouest,10.2782,1.2594,17.2,54.26,1.762,652.83
1734,server_nord,11.0787,2.7681,22.6,57.33,1.966,381.78
1735,server_ouest,11.5546,1.354,26.67,55.76,1.096,273.41
1736,server_est,10.4657,3.5423,33.85,72.02,0.667,133.51
1737,server_sud,5.8266,2.8482,33.92,81.51,0.443,118.66
1738,server_centre,8.0954,3.3239,36.33,80.63,0.421,131.0
1739,server_sud,6.2614,2.3,32.94,89.13,0.698,128.65
1740,server_ouest,10.2453,1.3681,27.74,56.39,1.15,271.79
1741,server_centre,11.2954,3.278,37.19,78.91,0.316,141.74
1742,server_ouest,10.2224,1.81,30.84,60.03,1.124,231.81
1743,server_sud,5.9765,1.9238,27.45,57.65,0.623,253.41
1744,server_est,9.6864,3.8984,35.38,77.39,0.411,92.24
1745,server_ouest,9.2772,2.012,35.19,83.16,0.452,104.96
1746,server_ouest,9.0244,0.5667,29.96,59.63,1.144,228.95
1747,server_sud,5.8426,1.7301,34.95,71.03,0.38,93.79
1748,server_centre,10.4306,2.3765,35.93,83.75,0.397,109.93
1749,server_sud,7.0155,3.5195,21.5,70.51,0.851,259.05
1750,server_ouest,9.978,1.5275,30.01,57.5,1.12,230.8
1751,server_ouest,9.6217,0.5439,34.1,76.02,0.464,119.14
1752,server_sud,6.2375,2.4607,29.26,63.07,0.906,255.13
1753,server_est,9.4034,3.1967,20.87,53.02,2.707,496.72
1754,server_est,10.1087,4.5131,29.62,70.8,1.006,257.23
1755,server_sud,5.0259,2.233,29.94,54.36,1.059,213.91
1756,server_centre,8.3504,0.3716,34.35,81.63,0.572,144.48
1757,server_est,9.7747,4.8707,31.45,71.7,0.695,199.72
1758,server_sud,8.4112,2.8787,20.14,61.47,3.542,470.36
1759,server_ouest,8.9414,2.0631,24.28,45.01,2.094,476.27
1760,server_est,9.2529,3.3758,24.18,52.07,3.215,680.9
1761,server_centre,8.9344,2.5233,20.48,48.32,2.597,473.6
1762,server_sud,6.9149,2.8695,27.61,45.61,1.125,285.32
1763,server_sud,6.4078,2.3119,32.58,79.21,0.518,93.23
1764,server_centre,8.9403,1.8724,32.35,78.24,0.617,153.88
1765,server_sud,7.7843,1.3648,31.9,87.14,0.585,134.6
1766,server_est,10.1169,4.3226,22.11,39.3,3.885,667.64
1767,server_est,11.0503,3.1994,37.02,74.59,0.633,76.03
1768,server_ouest,9.8535,1.2986,24.67,34.13,3.091,435.54
1769,server_sud,5.0679,2.9521,23.2,46.84,2.628,444.0
1770,server_ouest,9.6526,1.8296,26.15,53.47,2.335,400.86
1771,server_est,8.8121,4.0106,25.49,65.48,0.7,211.8
1772,server_nord,12.1444,2.1628,33.08,85.74,0.586,108.1
1773,server_ouest,9.4548,1.0322,29.16,48.6,0.782,228.36
1774,server_ouest,9.9349,0.4217,21.67,43.41,2.399,492.78
1775,server_sud,7.865,3.1857,34.49,70.35,0.496,156.93
1776,server_sud,5.1544,3.6463,21.11,45.83,1.018,563.73
1777,server_sud,6.4552,2.0474,28.41,52.51,0.912,286.46
1778,server_sud,6.4951,2.0383,23.68,39.35,1.889,412.32
1779,server_centre,9.0225,2.7685,30.15,63.3,0.794,210.42
1780,server_ouest,9.9664,2.3282,18.79,56.69,3.165,418.31
1781,server_centre,9.1283,2.5618,26.9,66.62,0.895,223.86
1782,server_est,8.7172,3.3561,28.98,61.22,0.894,163.81
1783,server_ouest,9.769,0.9303,19.05,43.35,2.706,482.23
1784,server_sud,4.7913,1.3574,25.24,44.97,3.11,525.55
1785,server_sud,6.9626,2.4705,29.87,59.53,1.044,307.13
1786,server_centre,9.7102,2.6986,36.44,75.52,0.382,129.54
1787,server_est,9.6822,3.8599,24.93,55.9,1.426,178.32
1788,server_sud,5.7916,0.7626,19.41,48.19,2.826,473.6
1789,server_est,8.2443,4.682,33.37,88.44,0.448,85.94
1790,server_est,11.0546,4.7225,27.2,52.82,1.296,295.8
1791,server_centre,9.0625,1.3627,32.59,58.36,1.026,281.25
1792,server_nord,11.668,2.4592,22.3,65.79,1.122,295.12
1793,server_est,8.5023,2.4663,23.14,41.65,2.424,473.22
1794,server_sud,4.6422,1.7821,31.32,61.4,0.692,278.64
1795,server_centre,9.8549,2.2638,20.3,56.5,2.377,554.81
1796,server_est,9.9213,3.3891,31.3,59.01,1.346,169.21
1797,server_nord,12.3223,1.7507,35.12,78.1,0.595,128.04
1798,server_centre,9.2338,1.8489,29.12,42.07,1.025,241.6
1799,server_ouest,9.404,0.6661,37.46,77.83,0.594,113.77
1800,server_ouest,8.8335,1.6618,23.06,51.3,2.734,576.2
1801,server_sud,5.889,2.4008,22.85,52.09,2.376,473.64
1802,server_ouest,9.5111,0.4691,35.51,78.78,0.358,109.35
1803,server_nord,13.5089,3.6464,30.22,60.42,0.876,317.33
1804,server_est,8.0394,3.0393,36.05,86.45,0.529,132.77
1805,server_sud,7.3947,2.9206,32.88,76.17,0.622,100.26
1806,server_centre,7.8334,2.2493,22.83,45.43,1.276,452.86
1807,server_nord,12.7432,1.8146,25.54,52.6,2.245,474.03
1808,server_nord,11.4119,2.312,33.16,53.19,1.227,228.14
1809,server_ouest,9.908,-0.2078,25.86,58.17,0.902,272.11
1810,server_ouest,9.8076,1.7654,29.95,53.18,1.544,518.91
1811,server_est,10.2883,3.9227,24.9,49.07,0.713,225.99
1812,server_est,8.7083,3.9654,34.78,82.64,0.507,103.41
1813,server_ouest,8.8583,1.5304,23.39,45.56,1.864,458.8
1814,server_sud,4.9946,2.4158,22.61,32.71,2.356,495.98
1815,server_nord,12.1261,3.0476,24.55,57.72,0.983,200.66
1816,server_nord,13.2716,2.1774,22.96,44.41,2.964,355.18
1817,server_est,9.0043,3.4435,21.62,42.8,2.622,586.25
1818,server_centre,10.285,1.7071,34.48,74.3,0.376,108.09
1819,server_nord,12.9796,2.1084,29.54,63.32,1.242,216.81
1820,server_sud,8.7482,2.2268,32.36,86.88,0.553,123.07
1821,server_centre,8.854,1.9788,20.0,33.59,2.852,460.25
1822,server_sud,6.3035,2.4465,17.87,55.73,2.822,629.13
1823,server_sud,5.4922,1.9045,26.95,48.55,3.027,588.6
1824,server_nord,12.243,2.0741,25.4,49.03,2.907,614.02
1825,server_ouest,9.3574,1.6812,27.69,70.12,0.671,301.09
1826,server_centre,10.2683,2.0651,23.1,54.21,3.057,520.31
1827,server_nord,12.7025,3.4252,37.66,83.86,0.598,128.8
1828,server_sud,5.9891,2.5263,28.44,51.22,0.458,247.54
1829,server_centre,9.2624,2.1227,36.73,78.55,0.715,106.16
1830,server_sud,4.7261,2.7053,34.11,81.82,0.491,127.0
1831,server_centre,8.7954,1.9108,23.31,64.55,1.136,262.69
1832,server_est,9.3884,3.8456,28.83,59.54,0.918,212.32
1833,server_est,10.7697,3.6049,30.19,57.63,1.058,264.69
1834,server_centre,9.3662,2.3018,36.33,72.12,0.552,129.74
1835,server_nord,12.2112,2.2085,29.28,53.9,0.822,232.84
1836,server_est,8.1695,4.3602,33.87,73.72,0.333,169.16
1837,server_ouest,7.8032,1.3678,19.24,43.28,2.938,589.74
1838,server_centre,10.0721,2.1631,24.12,39.82,3.397,518.99
1839,server_centre,10.0931,2.4629,32.41,45.74,1.198,289.7
1840,server_centre,10.0814,2.076,18.81,47.15,3.033,473.68
1841,server_sud,6.029,2.9376,26.15,59.16,0.94,199.57
1842,server_est,8.9164,4.0065,20.19,49.85,2.059,556.24
1843,server_est,9.1103,3.0856,26.58,62.1,0.78,321.6
1844,server_ouest,10.2851,0.9545,24.02,45.81,2.22,479.78
1845,server_est,9.6381,2.6472,28.33,56.1,0.809,273.79
1846,server_centre,9.3732,1.6093,31.14,56.63,0.962,168.63
1847,server_nord,12.578,2.0528,38.54,75.15,0.479,127.57
1848,server_sud,6.533,2.728,34.74,81.73,0.438,107.82
1849,server_ouest,8.2676,1.3459,20.23,58.61,3.053,639.14
1850,server_centre,8.4505,2.6758,25.29,64.14,0.786,205.11
1851,server_sud,5.7626,1.1933,34.42,77.59,0.342,131.39
1852,server_centre,9.9608,1.836,22.29,46.41,2.15,363.36
1853,server_ouest,9.0636,1.0067,39.76,77.75,0.31,103.03
1854,server_nord,12.7286,2.1517,32.86,74.71,0.542,115.15
1855,server_centre,9.9831,2.1738,29.17,49.83,0.649,340.73
1856,server_ouest,11.176,1.3264,24.86,44.6,2.49,596.01
1857,server_est,9.6437,3.4261,22.81,43.54,2.53,568.29
1858,server_ouest,10.2258,1.1868,22.0,31.49,2.303,508.52
1859,server_est,11.0908,3.7383,31.26,60.53,0.957,275.24
1860,server_ouest,9.3421,1.3112,27.69,65.77,0.839,285.61
1861,server_ouest,8.8889,1.5023,21.27,35.05,2.107,504.42
1862,server_ouest,9.7939,1.0766,32.25,53.82,1.034,244.75
1863,server_centre,9.4317,2.0321,35.32,81.64,0.434,113.58
1864,server_nord,12.573,2.2369,34.85,75.45,0.532,115.86
1865,server_est,8.3625,2.6347,20.17,39.74,2.149,405.2
1866,server_nord,12.3484,1.9162,29.43,58.29,0.983,232.82
1867,server_ouest,9.6506,0.7777,34.59,75.16,0.454,110.72
1868,server_centre,9.0573,1.6224,28.81,64.55,0.821,178.41
1869,server_nord,11.6092,2.5524,35.6,82.97,0.577,139.64
1870,server_centre,8.9146,1.411,36.47,88.99,0.503,105.63
1871,server_ouest,8.7928,0.5961,24.95,64.49,1.03,279.81
1872,server_sud,6.3101,1.6652,30.93,54.22,0.977,273.26
1873,server_nord,13.1785,2.5118,31.9,63.73,0.729,275.47
1874,server_ouest,10.8174,1.2746,33.57,87.81,0.633,104.16
1875,server_est,9.3712,3.3007,21.62,38.06,1.927,613.61
1876,server_sud,5.0417,2.402,17.25,41.24,2.542,548.46
1877,server_sud,5.0106,3.0638,27.15,37.83,3.05,484.52
1878,server_ouest,9.0769,1.2983,21.42,45.86,2.779,553.64
1879,server_centre,9.1918,2.3594,29.19,58.08,1.132,240.7
1880,server_nord,12.1464,2.5158,23.13,53.88,3.013,626.25
1881,server_est,9.4102,3.8836,27.56,53.7,1.112,242.33
1882,server_nord,12.2709,2.5262,20.88,34.47,2.881,575.12
1883,server_ouest,9.7744,0.6124,37.72,78.11,0.454,134.65
1884,server_est,9.1321,3.632,33.2,79.15,0.393,141.82
1885,server_centre,7.851,3.4636,36.91,80.53,0.506,168.09
1886,server_centre,10.7585,1.6072,33.79,51.88,1.058,200.45
1887,server_est,9.8367,2.6061,38.41,78.12,0.302,100.68
1888,server_est,8.3671,2.8026,32.75,80.4,0.619,122.91
1889,server_nord,12.1615,2.5262,25.04,49.55,1.659,398.8
1890,server_sud,7.1256,2.6434,35.41,76.11,0.621,150.37
1891,server_nord,11.9389,2.37,33.26,88.26,0.444,121.23
1892,server_sud,7.2873,2.2142,19.06,38.93,2.824,397.01
1893,server_est,8.971,3.1919,34.88,76.72,0.525,104.47
1894,server_ouest,8.1915,1.7157,34.6,83.23,0.493,124.64
1895,server_ouest,10.2875,1.5185,33.15,81.61,0.56,138.08
1896,server_sud,6.8985,2.7005,23.32,55.34,2.356,603.79
1897,server_sud,6.796,2.316,19.28,42.51,2.182,617.15
1898,server_est,10.343,3.602,19.89,49.34,2.568,481.82
1899,server_sud,5.797,3.3014,35.5,78.87,0.489,109.59
1900,server_nord,12.8938,2.1541,30.3,78.31,0.516,153.38
1901,server_sud,5.9659,2.9264,32.49,80.3,0.358,115.57
1902,server_ouest,9.156,0.4891,35.86,74.99,0.665,149.17
1903,server_sud,6.4386,2.6026,27.23,59.3,1.079,226.14
1904,server_nord,13.8016,2.5649,36.04,79.23,0.458,137.95
1905,server_ouest,10.8526,1.3233,26.7,46.87,2.339,515.29
1906,server_centre,8.8371,2.0807,25.69,60.3,1.361,290.1
1907,server_est,9.8851,3.2862,35.14,80.5,0.403,99.92
1908,server_sud,5.5024,2.1516,36.7,72.79,0.497,133.19
1909,server_sud,5.4941,2.9434,26.01,46.96,2.152,422.0
1910,server_ouest,9.6101,1.4815,23.66,32.59,2.735,462.01
1911,server_est,9.4396,2.9967,25.61,48.87,1.078,215.54
