sensor_id,region,latitude,longitude,temperature,humidity,vibration,network_traffic
154,server_nord,12.7816,2.0394,31.53,77.76,0.655,145.57
155,server_nord,13.0095,2.7163,34.7,79.53,0.495,130.36
156,server_nord,12.1545,2.4404,31.57,81.29,0.452,119.2
157,server_nord,10.5712,2.2651,34.38,69.17,0.454,105.75
158,server_nord,12.375,2.1817,23.82,38.09,3.115,579.25
159,server_nord,10.8926,2.7464,21.14,43.14,2.389,611.89
160,server_nord,11.823,2.1408,25.3,58.74,0.928,238.76
161,server_nord,12.0328,1.179,30.28,54.72,1.141,218.27
162,server_nord,13.1307,1.899,18.1,52.69,2.334,563.98
163,server_nord,12.4391,3.7861,28.83,58.96,1.043,234.59
164,server_nord,13.5769,2.8606,32.51,77.7,0.417,113.25
165,server_nord,13.0376,2.6894,30.44,57.73,1.056,243.44
166,server_nord,12.3378,2.8049,33.78,78.37,0.461,108.13
167,server_nord,13.702,3.0289,23.82,49.27,2.579,583.76
168,server_nord,11.2327,1.917,25.29,54.37,1.454,265.11
169,server_nord,12.8022,1.8844,34.51,88.39,0.582,111.2
170,server_nord,12.6859,2.6031,26.88,61.94,0.967,242.59
171,server_nord,12.4864,1.8825,20.32,46.34,2.333,565.6
172,server_nord,13.5052,2.0092,36.87,86.95,0.539,122.54
173,server_nord,11.7128,2.5205,26.13,61.71,1.003,230.35
174,server_nord,11.9094,2.5087,25.45,55.95,0.949,276.35
175,server_nord,12.7673,2.2803,34.56,83.27,0.55,131.67
176,server_nord,12.453,2.3659,26.81,61.33,0.858,244.12
177,server_nord,11.3919,1.9786,27.37,51.96,2.594,504.09
178,server_nord,13.9011,1.7323,25.7,62.63,0.895,224.5
179,server_nord,10.7776,3.1775,35.88,73.42,0.611,80.91
180,server_nord,13.8128,2.9087,33.14,81.99,0.678,139.18
181,server_nord,12.4851,1.8755,37.51,83.27,0.436,117.49
182,server_nord,12.6221,1.7495,28.73,55.96,1.08,271.1
183,server_nord,11.4183,1.6917,33.47,66.73,0.845,217.83
184,server_nord,11.5303,1.9921,30.86,56.45,0.815,207.93
185,server_nord,13.2392,1.6651,32.91,82.08,0.379,93.78
186,server_nord,11.8744,1.9964,34.19,85.09,0.677,133.21
187,server_nord,13.9165,2.856,33.22,76.07,0.376,125.9
188,server_nord,12.942,1.0676,25.29,39.37,2.758,600.93
189,server_nord,10.4878,2.287,27.11,55.37,2.062,605.43
190,server_nord,12.0078,2.2894,33.38,65.2,0.364,115.87
191,server_nord,11.3263,3.3126,19.71,48.94,1.779,418.55
192,server_nord,12.3223,2.123,33.15,78.24,0.498,159.06
193,server_nord,13.5599,2.1192,33.68,85.72,0.559,134.4
194,server_nord,13.7134,2.1127,25.25,54.1,3.051,551.95
195,server_nord,12.0571,1.88,33.19,71.76,0.489,89.66
196,server_nord,11.3629,2.1573,21.43,44.92,2.056,683.3
197,server_nord,11.7567,3.1576,35.16,82.69,0.671,137.98
198,server_nord,13.6052,2.9114,28.52,58.89,0.823,308.32
199,server_nord,13.0288,2.7279,36.29,86.97,0.347,89.52
200,server_nord,12.4569,2.1236,21.01,39.73,2.115,522.5
201,server_nord,12.492,1.645,28.44,75.54,1.093,165.42
202,server_nord,12.9151,3.1483,30.77,59.35,0.961,288.46
203,server_nord,10.4481,2.0318,35.35,77.41,0.5,148.63
204,server_nord,13.2154,1.7575,34.42,74.15,0.53,125.91
205,server_nord,12.9668,2.8541,29.61,65.14,1.134,240.64
206,server_nord,11.7927,2.4682,33.27,82.56,0.431,134.06
207,server_nord,12.9972,2.5099,27.2,38.56,1.98,385.43
208,server_nord,12.9269,2.6754,21.45,40.88,2.35,416.09
209,server_nord,12.8249,2.308,22.37,49.45,3.137,459.79
210,server_nord,11.2736,2.7814,34.8,81.48,0.344,137.16
211,server_nord,12.1262,2.3774,21.55,44.17,2.13,494.26
212,server_nord,13.0252,2.7986,26.04,66.23,1.114,304.87
213,server_nord,11.7516,2.2166,23.77,57.12,0.96,249.61
214,server_nord,12.667,2.1721,24.28,44.27,3.377,514.37
215,server_nord,11.7706,3.1071,30.63,64.8,1.004,228.61
216,server_nord,12.064,2.7367,29.97,69.29,0.699,263.6
217,server_nord,11.5112,1.4928,33.98,68.28,0.565,123.09
218,server_nord,12.9257,1.0916,25.3,41.09,3.124,493.16
219,server_nord,12.4721,3.3036,34.1,89.7,0.639,128.64
220,server_nord,12.2916,3.364,25.8,36.56,2.89,451.38
221,server_nord,13.424,2.1845,18.4,55.58,2.478,533.04
222,server_nord,11.7447,2.5909,33.31,78.76,0.629,134.18
223,server_nord,12.1222,3.0643,23.63,52.51,1.739,542.03
224,server_nord,13.439,1.863,20.71,67.12,2.687,489.84
225,server_nord,12.0063,1.8664,25.35,46.61,1.171,292.76
226,server_nord,12.5416,2.1434,35.25,87.17,0.342,157.23
227,server_nord,12.9522,2.37,24.75,42.56,2.554,395.85
228,server_nord,11.7077,2.1887,26.86,75.01,1.127,254.16
229,server_nord,10.7408,2.1523,34.89,83.87,0.184,142.2
230,server_nord,12.1048,3.6037,22.5,49.11,2.775,522.1
231,server_nord,11.873,0.2932,35.19,56.43,0.845,195.3
232,server_nord,11.8698,2.1464,24.81,34.85,3.139,449.73
233,server_nord,12.7586,1.6114,38.53,79.17,0.51,143.26
234,server_nord,11.8309,2.8997,23.26,35.44,2.338,478.03
235,server_nord,11.3491,4.5089,25.45,60.82,0.78,278.19
236,server_nord,12.993,2.6713,32.13,82.33,0.385,154.0
237,server_nord,12.7161,1.458,35.12,77.39,0.299,119.28
238,server_nord,12.9731,1.6678,23.35,51.07,2.384,428.67
239,server_nord,14.0825,1.8379,34.99,87.1,0.451,116.75
240,server_nord,12.1781,3.0005,25.88,53.78,0.893,238.1
241,server_nord,11.2768,1.3886,24.12,36.39,2.555,482.91
242,server_nord,13.5994,2.5421,27.84,64.11,0.751,225.7
243,server_nord,14.1471,2.538,26.45,74.57,0.641,257.73
244,server_nord,12.233,1.8373,34.56,77.28,0.404,131.3
245,server_nord,12.2608,2.5819,24.86,76.18,0.886,283.32
246,server_nord,12.5644,1.5798,34.06,85.08,0.492,135.01
247,server_nord,13.0436,2.5839,24.05,38.73,3.549,459.92
248,server_nord,13.2239,1.0118,26.37,69.4,0.76,250.52
249,server_nord,11.8128,2.304,36.69,82.68,0.428,123.94
250,server_nord,12.2812,2.2052,15.8,45.53,2.181,425.61
251,server_nord,10.9904,2.0343,23.57,49.68,2.162,560.71
252,server_nord,12.7489,2.3545,29.08,67.16,1.212,271.12
253,server_nord,12.5586,1.8159,27.47,57.27,1.198,243.76
254,server_nord,12.7027,1.7755,22.06,39.67,1.912,494.6
255,server_nord,12.9169,2.3915,23.21,35.87,3.127,636.21
256,server_nord,13.6823,3.3689,26.79,65.84,2.472,432.69
257,server_nord,11.7244,3.2645,24.79,60.49,0.964,251.15
258,server_nord,12.3117,2.5523,17.37,37.83,2.382,379.36
259,server_nord,13.3949,2.4134,28.89,49.84,0.718,220.03
260,server_nord,12.0767,2.1162,27.22,49.81,0.729,300.78
261,server_nord,12.5511,3.0813,28.38,60.75,0.955,271.11
262,server_nord,12.1997,1.7259,32.46,54.16,0.994,235.71
263,server_nord,12.8527,2.612,25.42,44.89,1.604,640.11
264,server_nord,11.5441,2.4857,25.38,68.18,0.948,193.52
265,server_nord,12.1172,1.5282,36.56,78.93,0.429,165.46
266,server_nord,13.8654,2.1854,29.04,69.04,0.924,283.81
267,server_nord,13.8033,1.8675,21.08,55.15,1.476,454.4
268,server_nord,11.9197,2.6397,34.59,83.99,0.479,102.02
269,server_nord,11.9241,2.4636,23.26,59.63,2.415,601.89
270,server_nord,12.4479,2.5859,26.41,57.68,0.881,206.89
271,server_nord,12.3299,2.1498,20.36,52.92,2.386,460.5
272,server_nord,14.6544,1.9337,31.1,86.46,0.582,104.24
273,server_nord,13.1439,3.7692,21.77,47.73,2.585,384.52
274,server_nord,12.6461,3.2769,36.06,78.39,0.546,111.62
275,server_nord,14.8986,1.3056,22.46,40.01,2.494,337.7
276,server_nord,12.4457,2.4607,20.7,43.42,2.907,493.02
277,server_nord,13.4992,2.2486,23.24,42.25,2.101,498.31
278,server_nord,12.7589,1.7986,26.14,61.18,1.127,310.16
279,server_nord,12.7625,1.5482,36.78,88.79,0.649,97.42
280,server_nord,12.1608,2.2755,33.84,69.57,0.536,263.24
281,server_nord,13.2862,2.3253,22.18,25.15,2.243,621.4
282,server_nord,13.662,2.3627,28.32,68.87,0.885,255.09
283,server_nord,11.7916,1.0491,28.48,50.88,0.694,177.25
284,server_nord,12.1195,2.6134,32.82,80.75,0.596,118.64
285,server_nord,11.9745,1.0347,29.5,49.38,1.022,189.76
286,server_nord,11.3398,1.7021,24.32,63.07,1.227,274.3
287,server_nord,13.4328,2.586,28.92,67.11,1.201,317.48
288,server_nord,11.3716,2.6238,27.05,58.69,0.637,245.26
289,server_nord,11.5808,2.5077,18.47,41.0,2.3,439.26
290,server_nord,13.1073,2.3627,34.93,73.43,0.588,125.16
291,server_nord,14.8612,3.05,37.25,79.51,0.485,132.26
292,server_nord,13.2555,2.9462,26.41,55.03,1.196,248.24
293,server_nord,13.6899,1.3451,28.78,54.97,2.688,469.69
294,server_nord,12.7568,2.068,26.98,61.95,1.376,239.88
295,server_nord,12.586,0.6386,20.26,36.1,1.588,470.31
296,server_nord,12.5115,2.853,24.31,60.12,2.512,479.62
297,server_nord,11.909,1.5996,35.04,81.86,0.41,107.89
298,server_nord,11.7364,1.2261,34.88,74.94,0.507,133.93
299,server_nord,12.6787,2.1455,29.82,59.82,1.227,223.72
300,server_centre,8.0832,1.817,22.5,61.3,3.104,491.28
301,server_centre,8.7506,2.5488,32.88,56.08,1.238,220.41
302,server_centre,8.4602,2.61,26.18,40.72,2.598,431.68
303,server_centre,8.9066,2.4712,23.5,54.1,2.52,557.08
304,server_centre,9.5794,2.0386,25.32,39.75,3.125,479.47
305,server_centre,9.6972,2.634,34.61,81.78,0.408,125.98
306,server_centre,7.833,2.0495,34.65,87.43,0.338,95.49
307,server_centre,9.8133,3.2404,27.17,56.3,1.111,334.29
308,server_centre,8.7255,3.541,39.72,75.08,0.792,172.95
309,server_centre,8.7089,2.3591,27.28,54.22,1.012,285.16
310,server_centre,9.1151,2.9579,26.77,63.61,0.766,246.23
311,server_centre,11.1376,3.283,22.19,37.99,2.626,566.33
312,server_centre,10.8328,2.6396,29.18,63.7,1.241,229.03
313,server_centre,8.9003,2.4708,22.49,55.31,2.517,601.15
314,server_centre,9.9807,2.1106,26.2,42.61,2.197,502.87
315,server_centre,9.4359,1.9491,26.47,58.9,1.468,171.97
316,server_centre,10.2397,2.1059,37.8,77.49,0.509,99.46
317,server_centre,9.6188,1.9362,29.02,63.43,0.932,253.85
318,server_centre,8.091,1.2352,21.71,43.8,1.996,483.44
319,server_centre,10.5733,2.4007,28.46,59.84,1.116,194.76
320,server_centre,9.9065,1.0651,37.12,77.0,0.508,147.77
321,server_centre,9.2886,2.8613,28.67,54.64,2.139,515.22
322,server_centre,9.0801,1.8209,32.75,71.87,0.503,111.15
323,server_centre,8.5635,2.8236,32.97,74.1,0.668,139.18
324,server_centre,8.8598,1.8749,38.54,73.12,0.527,162.69
325,server_centre,8.9329,1.5744,23.13,45.91,3.456,422.74
326,server_centre,9.1093,2.2397,24.03,45.54,3.072,616.73
327,server_centre,10.0926,1.0551,23.16,50.06,2.752,431.54
328,server_centre,9.8717,1.9739,32.76,73.81,0.962,203.47
329,server_centre,9.5623,2.268,22.13,48.16,1.955,432.27
330,server_centre,7.5612,1.4064,24.36,46.18,3.08,495.67
331,server_centre,8.1253,3.424,23.57,54.77,1.873,594.15
332,server_centre,9.1307,2.7331,36.01,81.43,0.466,92.47
333,server_centre,9.2547,1.7775,39.02,86.51,0.341,131.52
334,server_centre,9.5738,2.4536,18.38,48.21,2.403,510.08
335,server_centre,9.0852,2.5107,29.07,48.3,1.206,253.2
336,server_centre,9.5342,1.3522,33.72,50.69,0.89,239.35
337,server_centre,8.9798,2.5235,21.81,49.46,2.7,555.79
338,server_centre,8.8701,3.2975,21.98,51.02,2.026,424.05
339,server_centre,9.4277,2.5689,25.01,45.34,2.766,434.39
340,server_centre,9.8584,1.8077,24.38,30.47,2.767,493.02
341,server_centre,8.4663,3.6145,33.76,80.41,0.43,130.46
342,server_centre,9.1925,1.4544,28.44,54.78,0.934,318.96
343,server_centre,8.0729,3.3437,32.9,76.56,0.447,97.01
344,server_centre,10.1517,2.1057,29.12,70.38,1.037,236.79
345,server_centre,10.1211,1.4271,24.46,60.04,1.015,308.57
346,server_centre,8.9942,1.2666,32.44,82.12,0.393,107.78
347,server_centre,10.7319,1.74,16.89,41.17,1.825,631.33
348,server_centre,8.1898,2.1034,36.17,82.4,0.469,109.63
349,server_centre,8.5178,1.7978,26.89,54.56,1.009,146.12
350,server_centre,9.1944,2.337,22.87,58.06,1.787,456.51
351,server_centre,9.4402,2.8713,22.56,34.44,2.04,499.78
352,server_centre,9.6715,2.3433,23.12,43.38,2.896,387.05
353,server_centre,8.8752,2.7483,33.17,79.39,0.631,138.42
354,server_centre,9.0149,2.3659,35.37,77.7,0.584,96.53
355,server_centre,9.0881,1.9775,28.06,63.71,1.137,293.29
356,server_centre,9.8614,2.1875,20.68,41.26,2.224,432.96
357,server_centre,9.1688,1.0608,19.51,40.65,2.405,447.88
358,server_centre,9.3213,1.2088,31.83,75.81,0.407,115.62
359,server_centre,9.4285,2.579,29.99,54.42,0.827,208.64
360,server_centre,8.4858,1.7863,20.02,52.1,2.85,605.81
361,server_centre,9.8604,1.0232,29.16,61.63,1.126,273.04
362,server_centre,9.8024,3.1422,25.43,65.21,0.813,231.0
363,server_centre,8.3102,2.3623,29.4,58.44,1.082,278.62
364,server_centre,9.8917,3.3637,30.23,61.87,1.108,251.3
365,server_centre,10.1212,0.882,26.53,54.95,0.686,253.27
366,server_centre,8.8458,2.4254,32.15,61.96,0.958,280.95
367,server_centre,8.828,2.2147,17.27,39.48,1.902,502.82
368,server_centre,8.733,2.091,29.06,54.86,1.026,239.53
369,server_centre,9.1052,1.5599,26.52,54.04,2.504,432.74
370,server_centre,10.1744,2.2972,22.83,42.4,2.666,470.06
371,server_centre,9.5082,1.9189,26.02,57.07,0.931,195.09
372,server_centre,9.5207,2.5838,36.41,71.66,0.388,109.49
373,server_centre,8.9014,2.0917,27.14,67.55,1.23,235.83
374,server_centre,10.4902,1.6528,38.41,77.97,0.773,89.44
375,server_centre,9.5796,2.0682,35.01,87.88,0.58,90.17
376,server_centre,8.8853,1.6777,25.63,53.76,0.944,261.2
377,server_centre,9.6787,1.3131,19.59,44.37,2.942,470.1
378,server_centre,9.9778,2.1357,37.63,72.89,0.723,149.57
379,server_centre,8.4812,1.6048,35.57,75.17,0.683,112.57
380,server_centre,8.594,2.3176,19.94,53.95,1.973,462.77
381,server_centre,8.6268,3.0558,37.69,82.0,0.509,116.9
382,server_centre,9.7238,2.1491,29.55,45.09,2.725,616.76
383,server_centre,10.0833,2.9409,37.88,72.74,0.579,130.47
384,server_centre,10.3273,2.739,29.27,65.2,0.894,308.29
385,server_centre,9.4162,3.1716,29.43,62.34,1.237,275.25
386,server_centre,8.4383,2.2206,33.76,71.32,0.604,118.44
387,server_centre,9.5068,2.4698,26.6,52.71,2.881,546.25
388,server_centre,9.0607,2.8614,33.11,74.16,0.617,130.73
389,server_centre,8.9315,2.0704,21.27,33.92,2.799,567.08
390,server_centre,8.6844,1.2035,35.87,78.34,0.616,142.62
391,server_centre,8.7953,2.8106,35.04,87.19,0.502,147.11
392,server_centre,9.182,1.8166,32.78,61.95,1.096,230.92
393,server_centre,8.8951,2.0585,21.72,47.57,3.497,380.93
394,server_centre,8.9089,2.3094,21.26,42.66,2.56,491.98
395,server_centre,8.8515,2.701,24.49,37.04,1.997,590.75
396,server_centre,9.4588,0.8134,35.74,80.2,0.498,125.69
397,server_centre,10.6112,2.6927,27.1,69.23,1.023,208.26
398,server_centre,8.3646,2.7945,26.5,56.78,0.912,294.52
399,server_centre,9.7213,3.3433,26.46,67.06,1.024,192.25
400,server_centre,8.8712,1.8952,21.27,29.64,2.698,512.09
401,server_centre,8.4942,2.5639,31.48,63.01,0.932,229.17
402,server_centre,9.7333,2.3259,37.55,90.6,0.327,114.96
403,server_centre,9.2117,1.9434,34.99,69.83,0.495,110.03
404,server_centre,9.8844,1.9811,21.85,47.88,2.346,398.03
405,server_centre,10.0803,2.6078,27.59,50.41,2.646,540.57
406,server_centre,9.5477,1.0417,27.69,55.74,0.94,249.33
407,server_centre,9.6903,1.9591,17.57,58.57,3.048,683.34
408,server_centre,10.7068,2.5384,27.85,53.75,0.91,287.35
409,server_centre,9.1819,1.831,34.09,78.9,0.485,114.17
410,server_centre,9.4616,3.0124,35.72,79.46,0.421,123.54
411,server_centre,9.6998,1.8578,25.69,61.55,0.909,317.7
412,server_centre,9.261,1.8537,19.07,39.92,2.547,447.78
413,server_centre,10.3964,1.706,37.72,89.41,0.623,123.74
414,server_centre,8.4919,1.6043,35.1,79.92,0.393,87.52
415,server_centre,9.2465,2.0218,30.59,59.34,1.52,224.1
416,server_centre,9.7057,2.6792,38.76,74.94,0.346,116.15
417,server_centre,7.7915,3.4676,32.93,77.12,0.435,104.79
418,server_centre,9.0596,2.1825,29.79,59.02,0.988,284.71
419,server_centre,9.6901,1.4151,26.73,65.85,1.049,345.4
420,server_centre,10.2,3.0765,35.67,82.48,0.4,124.32
421,server_centre,7.2842,1.9528,32.87,81.66,0.526,113.04
422,server_centre,9.5412,1.8221,27.76,58.37,1.092,219.42
423,server_centre,9.8078,2.5458,21.24,46.54,2.22,641.25
