sensor_id,region,latitude,longitude,temperature,humidity,vibration,network_traffic
69,server_est,0.0,0.0,38.61,69.72,0.577,81.67
70,server_nord,0.0,0.0,36.95,90.26,0.521,99.82
71,server_centre,0.0,0.0,31.00,51.75,0.963,319.99
72,server_sud,0.0,0.0,34.58,80.95,0.434,122.44
73,server_ouest,0.0,0.0,18.74,57.01,2.745,458.91
74,server_est,0.0,0.0,28.78,65.01,1.344,171.39
75,server_nord,0.0,0.0,19.87,52.68,2.087,360.75
76,server_centre,0.0,0.0,23.38,43.52,2.808,490.72
77,server_sud,0.0,0.0,25.93,47.57,2.003,615.92
78,server_ouest,0.0,0.0,19.18,39.07,2.008,569.26
79,server_est,0.0,0.0,25.09,47.36,1.601,481.90
80,server_nord,0.0,0.0,27.21,50.31,0.909,216.57
81,server_centre,0.0,0.0,39.27,76.45,0.394,99.37
82,server_sud,0.0,0.0,34.68,75.85,0.463,139.09
83,server_ouest,0.0,0.0,20.76,35.38,2.764,610.49
84,server_est,0.0,0.0,19.14,29.50,2.184,455.07
85,server_nord,0.0,0.0,29.07,55.58,1.087,318.03
86,server_centre,0.0,0.0,26.42,54.46,0.870,259.86
87,server_sud,0.0,0.0,24.06,25.48,2.435,383.13
88,server_ouest,0.0,0.0,17.77,43.90,2.029,627.11
89,server_est,0.0,0.0,34.33,76.84,0.507,124.22
90,server_nord,0.0,0.0,37.74,79.31,0.513,98.10
91,server_centre,0.0,0.0,24.46,55.63,0.849,276.92
92,server_sud,0.0,0.0,34.88,79.56,0.501,85.71
93,server_ouest,0.0,0.0,35.25,76.54,0.551,90.91
94,server_est,0.0,0.0,24.16,46.88,2.820,427.99
95,server_nord,0.0,0.0,17.59,24.35,1.490,389.46
96,server_centre,0.0,0.0,18.37,36.71,1.558,495.48
97,server_sud,0.0,0.0,26.61,61.18,1.141,216.56
98,server_ouest,0.0,0.0,35.86,76.60,0.520,97.32
99,server_est,0.0,0.0,34.88,81.98,0.482,135.53
100,server_nord,0.0,0.0,22.96,42.96,2.787,563.85
101,server_centre,0.0,0.0,34.80,78.25,0.395,133.72
102,server_sud,0.0,0.0,27.25,50.77,1.841,587.75
103,server_ouest,0.0,0.0,33.12,61.51,0.798,229.15
104,server_est,0.0,0.0,21.10,52.59,3.238,404.29
105,server_nord,0.0,0.0,27.95,52.46,0.888,232.94
106,server_centre,0.0,0.0,34.67,85.71,0.386,139.12
107,server_sud,0.0,0.0,21.07,29.87,3.729,391.12
108,server_ouest,0.0,0.0,30.47,61.01,0.957,246.31
109,server_est,0.0,0.0,23.48,65.22,1.065,278.24
110,server_nord,0.0,0.0,22.64,51.91,2.534,422.09
111,server_centre,0.0,0.0,21.98,48.31,3.118,512.10
112,server_sud,0.0,0.0,22.18,47.98,2.638,493.92
113,server_ouest,0.0,0.0,36.27,78.96,0.557,121.47
114,server_est,0.0,0.0,34.03,80.41,0.606,112.79
115,server_nord,0.0,0.0,22.19,40.18,1.851,417.13
116,server_centre,0.0,0.0,35.21,77.06,0.451,144.39
117,server_sud,0.0,0.0,16.18,36.99,1.656,634.52
118,server_ouest,0.0,0.0,37.72,83.52,0.468,113.35
119,server_est,0.0,0.0,24.39,36.25,3.540,658.41
120,server_nord,0.0,0.0,33.79,84.33,0.418,137.26
121,server_centre,0.0,0.0,25.12,45.66,1.968,505.25
122,server_sud,0.0,0.0,18.29,33.69,2.358,417.51
123,server_ouest,0.0,0.0,24.41,58.82,0.665,190.22
124,server_est,0.0,0.0,16.53,48.27,2.131,461.27
125,server_nord,0.0,0.0,35.41,78.14,0.555,109.88
126,server_centre,0.0,0.0,17.97,39.95,2.198,579.99
127,server_sud,0.0,0.0,22.86,50.03,2.635,430.30
128,server_ouest,0.0,0.0,27.39,55.40,1.485,256.20
129,server_est,0.0,0.0,35.11,85.10,0.430,114.96
130,server_nord,0.0,0.0,19.88,37.62,2.559,465.92
131,server_centre,0.0,0.0,33.77,82.11,0.451,103.54
132,server_sud,0.0,0.0,25.42,58.78,0.995,214.16
133,server_ouest,0.0,0.0,25.95,61.47,1.039,313.46
134,server_est,0.0,0.0,24.72,51.77,2.524,448.96
135,server_nord,0.0,0.0,34.88,75.99,0.357,101.96
136,server_centre,0.0,0.0,27.76,62.70,1.049,276.99
137,server_sud,0.0,0.0,33.99,87.43,0.521,124.36
138,server_ouest,0.0,0.0,32.08,77.46,0.641,148.71
139,server_est,0.0,0.0,22.38,45.76,2.378,589.20
140,server_nord,0.0,0.0,22.39,47.38,3.031,467.00
141,server_centre,0.0,0.0,34.36,81.15,0.477,115.18
142,server_sud,0.0,0.0,36.83,68.69,0.565,127.70
143,server_ouest,0.0,0.0,28.31,51.84,1.036,222.32
144,server_est,0.0,0.0,24.01,68.96,0.922,300.96
145,server_nord,0.0,0.0,20.57,55.48,1.866,416.52
146,server_centre,0.0,0.0,33.89,77.22,0.565,127.23
147,server_sud,0.0,0.0,28.16,60.20,0.744,266.43
148,server_ouest,0.0,0.0,24.42,46.34,2.298,655.19
149,server_est,0.0,0.0,33.26,69.52,0.533,92.77
150,server_nord,0.0,0.0,28.55,56.24,1.107,268.85
151,server_centre,0.0,0.0,38.14,74.91,0.554,125.23
152,server_sud,0.0,0.0,17.37,36.61,2.973,459.12
153,server_ouest,0.0,0.0,20.25,33.50,3.051,466.78
154,server_est,0.0,0.0,18.26,49.12,3.126,416.58
155,server_nord,0.0,0.0,28.00,62.63,1.369,231.97
156,server_centre,0.0,0.0,27.56,59.36,1.034,176.07
157,server_sud,0.0,0.0,32.07,62.52,0.715,260.70
158,server_ouest,0.0,0.0,23.66,54.65,2.115,430.27
159,server_est,0.0,0.0,32.99,80.96,0.480,128.48
160,server_nord,0.0,0.0,33.52,86.74,0.443,166.82
161,server_centre,0.0,0.0,29.05,60.59,0.999,269.85
162,server_sud,0.0,0.0,25.70,33.79,3.509,501.17
163,server_ouest,0.0,0.0,20.35,47.67,1.957,602.64
164,server_est,0.0,0.0,27.24,60.70,0.989,271.08
165,server_nord,0.0,0.0,17.70,49.69,3.472,648.70
166,server_centre,0.0,0.0,29.20,51.01,0.988,256.16
167,server_sud,0.0,0.0,29.80,58.79,2.975,453.70
168,server_ouest,0.0,0.0,34.31,77.69,0.576,113.18
169,server_est,0.0,0.0,27.30,71.26,1.148,246.30
170,server_nord,0.0,0.0,29.00,63.08,0.731,211.27
171,server_centre,0.0,0.0,36.06,76.97,0.526,99.94
172,server_sud,0.0,0.0,27.98,60.43,0.943,174.61
173,server_ouest,0.0,0.0,30.90,59.95,1.148,289.99
174,server_est,0.0,0.0,19.48,56.79,1.667,629.64
175,server_nord,0.0,0.0,36.47,79.55,0.354,146.41
176,server_centre,0.0,0.0,26.77,48.58,2.246,359.62
177,server_sud,0.0,0.0,27.31,43.97,2.334,462.48
178,server_ouest,0.0,0.0,38.64,89.24,0.477,128.00
179,server_est,0.0,0.0,27.34,55.30,2.778,504.30
180,server_nord,0.0,0.0,28.97,59.56,1.031,219.22
181,server_centre,0.0,0.0,26.72,51.87,1.233,187.22
182,server_sud,0.0,0.0,26.41,63.58,0.934,183.78
183,server_ouest,0.0,0.0,28.92,60.51,0.694,183.86
184,server_est,0.0,0.0,34.96,74.67,0.615,136.44
185,server_nord,0.0,0.0,32.11,82.67,0.525,116.50
186,server_centre,0.0,0.0,34.48,84.67,0.575,139.51
187,server_sud,0.0,0.0,27.35,56.56,1.124,298.89
188,server_ouest,0.0,0.0,20.37,40.94,2.737,476.85
189,server_est,0.0,0.0,19.84,38.24,1.966,351.58
190,server_nord,0.0,0.0,25.67,38.00,2.795,572.34
191,server_centre,0.0,0.0,24.52,44.48,3.244,471.05
192,server_sud,0.0,0.0,23.13,40.60,2.070,560.92
193,server_ouest,0.0,0.0,33.61,83.20,0.456,149.73
194,server_est,0.0,0.0,37.90,78.99,0.480,145.53
195,server_nord,0.0,0.0,29.19,44.08,1.280,214.78
196,server_centre,0.0,0.0,22.35,39.29,2.613,446.72
197,server_sud,0.0,0.0,32.82,74.82,0.473,91.14
198,server_ouest,0.0,0.0,32.01,72.20,0.448,106.33
199,server_est,0.0,0.0,24.80,46.59,3.243,628.93
200,server_nord,0.0,0.0,21.97,40.03,2.920,573.53
201,server_centre,0.0,0.0,15.49,41.59,2.687,446.06
202,server_sud,0.0,0.0,24.46,43.64,3.120,394.93
203,server_ouest,0.0,0.0,23.61,43.98,3.470,466.85
204,server_est,0.0,0.0,26.85,54.63,1.145,207.90
205,server_nord,0.0,0.0,35.08,79.19,0.393,114.98
206,server_centre,0.0,0.0,27.99,55.32,0.791,288.79
207,server_sud,0.0,0.0,23.70,48.67,3.526,526.01
208,server_ouest,0.0,0.0,26.38,67.27,0.830,204.53
209,server_est,0.0,0.0,24.14,41.34,2.270,523.92
210,server_nord,0.0,0.0,34.22,85.49,0.671,143.96
211,server_centre,0.0,0.0,33.53,83.10,0.647,110.34
212,server_sud,0.0,0.0,24.40,64.81,1.117,284.18
213,server_ouest,0.0,0.0,36.39,74.02,0.575,113.95
214,server_est,0.0,0.0,26.14,64.72,1.375,225.95
215,server_nord,0.0,0.0,36.90,79.43,0.617,103.33
216,server_centre,0.0,0.0,33.96,81.94,0.640,146.96
217,server_sud,0.0,0.0,23.74,48.01,1.648,336.33
218,server_ouest,0.0,0.0,35.34,76.36,0.591,138.34
219,server_est,0.0,0.0,36.22,74.43,0.343,101.08
220,server_nord,0.0,0.0,34.46,82.49,0.506,119.12
221,server_centre,0.0,0.0,37.49,79.51,0.514,110.79
222,server_sud,0.0,0.0,36.27,83.47,0.532,94.11
223,server_ouest,0.0,0.0,35.30,81.46,0.494,95.59
224,server_est,0.0,0.0,30.51,62.54,0.826,290.92
225,server_nord,0.0,0.0,14.77,44.53,3.342,537.65
226,server_centre,0.0,0.0,25.26,59.11,1.069,246.82
227,server_sud,0.0,0.0,23.82,38.09,3.115,579.25
228,server_ouest,0.0,0.0,23.10,46.46,2.357,481.45
229,server_est,0.0,0.0,19.17,37.53,2.385,423.86
230,server_nord,0.0,0.0,25.30,58.74,0.928,238.76
231,server_centre,0.0,0.0,30.74,65.76,1.182,214.80
232,server_sud,0.0,0.0,31.21,84.45,0.339,139.32
233,server_ouest,0.0,0.0,20.84,46.80,1.837,552.55
234,server_est,0.0,0.0,26.38,41.50,2.284,505.63
235,server_nord,0.0,0.0,35.75,81.25,0.487,83.54
236,server_centre,0.0,0.0,33.82,65.53,0.724,227.49
237,server_sud,0.0,0.0,19.31,54.42,2.502,338.98
238,server_ouest,0.0,0.0,29.95,61.57,0.964,267.29
239,server_est,0.0,0.0,28.85,68.53,1.015,268.89
240,server_nord,0.0,0.0,25.15,67.52,0.676,217.42
241,server_centre,0.0,0.0,32.56,58.24,0.783,212.44
242,server_sud,0.0,0.0,32.73,75.37,0.492,115.45
243,server_ouest,0.0,0.0,21.24,38.42,2.470,507.48
244,server_est,0.0,0.0,33.15,77.95,0.589,142.04
245,server_nord,0.0,0.0,37.06,83.35,0.422,135.43
246,server_centre,0.0,0.0,32.81,85.83,0.522,94.47
247,server_sud,0.0,0.0,35.86,78.05,0.501,113.61
248,server_ouest,0.0,0.0,34.59,87.29,0.392,121.94
249,server_est,0.0,0.0,22.77,54.36,2.364,532.06
250,server_nord,0.0,0.0,26.75,53.76,0.970,239.42
251,server_centre,0.0,0.0,23.00,44.74,2.841,685.02
252,server_sud,0.0,0.0,35.15,75.88,0.586,136.06
253,server_ouest,0.0,0.0,23.32,51.99,2.331,409.74
254,server_est,0.0,0.0,28.33,57.82,1.038,241.02
255,server_nord,0.0,0.0,34.22,80.50,0.459,139.54
256,server_centre,0.0,0.0,21.21,36.95,2.577,510.88
257,server_sud,0.0,0.0,25.43,62.13,1.759,530.36
258,server_ouest,0.0,0.0,26.92,53.12,2.528,606.57
259,server_est,0.0,0.0,32.45,65.75,0.996,221.70
260,server_nord,0.0,0.0,37.51,83.27,0.436,117.49
261,server_centre,0.0,0.0,17.51,61.23,2.327,464.19
262,server_sud,0.0,0.0,35.80,82.64,0.365,99.72
263,server_ouest,0.0,0.0,33.47,66.73,0.845,217.83
264,server_est,0.0,0.0,28.17,53.46,1.229,226.34
265,server_nord,0.0,0.0,30.20,59.55,1.171,243.68
266,server_centre,0.0,0.0,24.95,48.60,2.369,560.61
267,server_sud,0.0,0.0,34.53,81.57,0.473,121.32
268,server_ouest,0.0,0.0,22.59,42.22,3.147,381.52
269,server_est,0.0,0.0,25.95,56.71,0.565,201.96
270,server_nord,0.0,0.0,30.17,56.01,1.107,195.95
271,server_centre,0.0,0.0,19.20,39.22,3.028,477.02
272,server_sud,0.0,0.0,23.25,44.63,2.414,482.04
273,server_ouest,0.0,0.0,25.51,62.46,0.884,246.65
274,server_est,0.0,0.0,24.58,41.09,2.615,380.84
275,server_nord,0.0,0.0,35.70,73.00,0.541,123.59
276,server_centre,0.0,0.0,26.56,62.99,1.308,167.02
277,server_sud,0.0,0.0,29.57,56.14,0.904,239.03
278,server_ouest,0.0,0.0,20.38,55.86,2.362,464.21
279,server_est,0.0,0.0,29.99,58.04,0.747,299.57
280,server_nord,0.0,0.0,33.19,71.76,0.489,89.66
281,server_centre,0.0,0.0,31.10,64.95,0.962,249.59
282,server_sud,0.0,0.0,22.88,50.03,3.046,470.18
283,server_ouest,0.0,0.0,36.16,80.00,0.450,153.79
284,server_est,0.0,0.0,28.62,48.71,1.041,242.59
285,server_nord,0.0,0.0,24.97,37.22,2.263,473.43
286,server_centre,0.0,0.0,36.68,72.51,0.522,108.79
287,server_sud,0.0,0.0,24.75,47.06,2.249,292.40
288,server_ouest,0.0,0.0,27.10,69.73,0.765,265.59
289,server_est,0.0,0.0,27.13,41.99,2.770,470.19
290,server_nord,0.0,0.0,34.82,54.35,0.842,257.76
291,server_centre,0.0,0.0,18.88,44.85,2.675,545.45
292,server_sud,0.0,0.0,29.22,63.48,0.743,186.87
293,server_ouest,0.0,0.0,31.61,56.20,0.897,247.94
294,server_est,0.0,0.0,35.13,76.02,0.547,113.67
295,server_nord,0.0,0.0,27.53,54.58,2.923,348.13
296,server_centre,0.0,0.0,33.27,82.56,0.431,134.06
297,server_sud,0.0,0.0,34.66,80.85,0.673,103.90
298,server_ouest,0.0,0.0,27.28,62.90,1.434,271.29
299,server_est,0.0,0.0,21.45,40.88,2.350,416.09
300,server_nord,0.0,0.0,35.33,79.45,0.512,131.12
301,server_centre,0.0,0.0,25.97,56.02,1.024,220.93
302,server_sud,0.0,0.0,36.99,81.54,0.530,98.73
303,server_ouest,0.0,0.0,36.22,74.97,0.362,113.65
304,server_est,0.0,0.0,28.07,63.34,0.751,273.76
305,server_nord,0.0,0.0,33.84,78.62,0.440,98.79
306,server_centre,0.0,0.0,25.34,49.03,1.010,489.01
307,server_sud,0.0,0.0,33.04,61.55,1.190,260.69
308,server_ouest,0.0,0.0,21.99,46.45,2.610,428.58
309,server_est,0.0,0.0,27.36,57.66,0.707,216.90
310,server_nord,0.0,0.0,37.42,81.73,0.524,108.57
311,server_centre,0.0,0.0,24.24,62.04,0.753,196.19
312,server_sud,0.0,0.0,33.98,68.28,0.565,123.09
313,server_ouest,0.0,0.0,36.31,77.14,0.463,138.74
314,server_est,0.0,0.0,27.33,60.27,0.901,223.81
315,server_nord,0.0,0.0,36.19,76.65,0.568,133.50
316,server_centre,0.0,0.0,21.73,28.04,1.479,641.05
317,server_sud,0.0,0.0,20.98,37.85,2.615,439.75
318,server_ouest,0.0,0.0,34.88,77.99,0.351,97.69
319,server_est,0.0,0.0,27.68,62.69,0.921,279.55
320,server_nord,0.0,0.0,19.47,39.93,2.328,430.81
321,server_centre,0.0,0.0,34.36,69.10,0.420,105.88
322,server_sud,0.0,0.0,34.03,58.17,1.254,275.88
323,server_ouest,0.0,0.0,17.02,43.91,2.567,516.99
324,server_est,0.0,0.0,26.83,54.20,1.103,270.91
325,server_nord,0.0,0.0,26.36,64.39,0.751,227.64
326,server_centre,0.0,0.0,25.71,61.79,0.925,255.52
327,server_sud,0.0,0.0,33.02,79.07,0.455,107.76
328,server_ouest,0.0,0.0,36.27,80.52,0.280,115.08
329,server_est,0.0,0.0,34.89,83.87,0.184,142.20
330,server_nord,0.0,0.0,18.24,17.73,2.583,541.11
331,server_centre,0.0,0.0,30.91,83.18,0.460,122.90
332,server_sud,0.0,0.0,35.19,56.43,0.845,195.30
333,server_ouest,0.0,0.0,22.92,56.69,1.188,199.27
334,server_est,0.0,0.0,25.12,51.89,0.898,248.88
335,server_nord,0.0,0.0,35.38,76.45,0.405,120.71
336,server_centre,0.0,0.0,24.93,67.94,0.739,232.45
337,server_sud,0.0,0.0,36.85,82.02,0.476,97.66
338,server_ouest,0.0,0.0,22.67,30.21,3.698,595.81
339,server_est,0.0,0.0,30.50,63.02,0.896,247.72
340,server_nord,0.0,0.0,26.99,57.07,1.208,241.04
341,server_centre,0.0,0.0,36.18,74.73,0.480,131.21
342,server_sud,0.0,0.0,28.93,74.39,0.838,246.13
343,server_ouest,0.0,0.0,34.99,87.10,0.451,116.75
344,server_est,0.0,0.0,21.00,42.67,2.077,417.06
345,server_nord,0.0,0.0,30.08,67.25,0.950,196.40
346,server_centre,0.0,0.0,32.83,63.07,1.425,297.60
347,server_sud,0.0,0.0,27.84,64.11,0.751,225.70
348,server_ouest,0.0,0.0,32.19,80.09,0.438,168.56
349,server_est,0.0,0.0,22.18,59.51,2.043,548.93
350,server_nord,0.0,0.0,30.50,62.37,0.866,252.67
351,server_centre,0.0,0.0,31.08,69.37,0.749,357.88
352,server_sud,0.0,0.0,23.57,44.35,2.059,574.66
353,server_ouest,0.0,0.0,22.08,49.08,2.238,513.73
354,server_est,0.0,0.0,34.51,84.77,0.443,109.98
355,server_nord,0.0,0.0,36.81,69.26,0.488,107.24
356,server_centre,0.0,0.0,32.60,80.07,0.414,120.13
357,server_sud,0.0,0.0,36.69,82.68,0.428,123.94
358,server_ouest,0.0,0.0,27.51,61.54,0.586,252.65
359,server_est,0.0,0.0,27.04,55.65,1.095,250.98
360,server_nord,0.0,0.0,37.38,74.57,0.508,100.98
361,server_centre,0.0,0.0,25.66,48.25,2.232,550.20
362,server_sud,0.0,0.0,16.90,44.64,2.221,736.30
363,server_ouest,0.0,0.0,26.99,57.98,1.159,272.07
364,server_est,0.0,0.0,19.32,42.29,2.919,585.55
365,server_nord,0.0,0.0,21.09,45.00,2.793,554.61
366,server_centre,0.0,0.0,20.31,44.45,2.715,472.69
367,server_sud,0.0,0.0,26.96,65.45,0.714,198.59
368,server_ouest,0.0,0.0,25.58,69.64,0.692,237.32
369,server_est,0.0,0.0,21.46,45.23,2.382,533.63
370,server_nord,0.0,0.0,17.37,37.83,2.382,379.36
371,server_centre,0.0,0.0,33.71,77.75,0.350,75.64
372,server_sud,0.0,0.0,24.47,55.50,0.894,237.75
373,server_ouest,0.0,0.0,27.22,49.81,0.729,300.78
374,server_est,0.0,0.0,39.77,82.40,0.515,122.49
375,server_nord,0.0,0.0,19.30,49.03,2.669,590.50
376,server_centre,0.0,0.0,32.46,54.16,0.994,235.71
377,server_sud,0.0,0.0,32.45,79.25,0.614,119.73
378,server_ouest,0.0,0.0,21.28,49.54,2.890,461.59
379,server_est,0.0,0.0,19.29,30.62,2.120,369.10
380,server_nord,0.0,0.0,20.49,41.67,2.514,602.22
381,server_centre,0.0,0.0,40.30,74.90,0.521,89.03
382,server_sud,0.0,0.0,27.39,54.97,0.729,325.80
383,server_ouest,0.0,0.0,27.81,63.03,0.913,214.99
384,server_est,0.0,0.0,25.11,26.91,2.639,437.59
385,server_nord,0.0,0.0,23.17,44.10,3.149,446.30
386,server_centre,0.0,0.0,26.33,60.53,0.549,227.68
387,server_sud,0.0,0.0,27.84,62.86,0.992,220.47
388,server_ouest,0.0,0.0,33.81,74.61,0.479,114.99
389,server_est,0.0,0.0,20.36,52.92,2.386,460.50
390,server_nord,0.0,0.0,29.45,59.51,0.764,182.41
391,server_centre,0.0,0.0,20.02,45.75,2.929,484.17
392,server_sud,0.0,0.0,31.99,63.73,0.916,226.23
393,server_ouest,0.0,0.0,27.01,46.11,1.106,237.13
394,server_est,0.0,0.0,35.50,79.45,0.591,89.82
395,server_nord,0.0,0.0,39.72,75.04,0.683,101.66
396,server_centre,0.0,0.0,34.19,86.48,0.581,112.15
397,server_sud,0.0,0.0,25.75,44.31,1.320,507.23
398,server_ouest,0.0,0.0,26.40,60.78,1.090,265.49
399,server_est,0.0,0.0,19.15,34.77,2.952,506.41
400,server_nord,0.0,0.0,17.40,39.44,2.944,640.59
401,server_centre,0.0,0.0,23.68,36.48,3.136,561.69
402,server_sud,0.0,0.0,37.26,79.35,0.511,119.08
403,server_ouest,0.0,0.0,22.46,58.34,2.906,480.68
404,server_est,0.0,0.0,26.25,57.93,0.907,272.68
405,server_nord,0.0,0.0,29.58,63.47,0.804,276.47
406,server_centre,0.0,0.0,28.48,50.88,0.694,177.25
407,server_sud,0.0,0.0,20.41,41.29,2.693,534.33
408,server_ouest,0.0,0.0,30.41,59.59,0.869,165.64
409,server_est,0.0,0.0,29.50,49.38,1.022,189.76
410,server_nord,0.0,0.0,28.72,58.23,0.705,270.49
411,server_centre,0.0,0.0,35.85,78.79,0.603,81.99
412,server_sud,0.0,0.0,33.98,78.74,0.443,141.38
413,server_ouest,0.0,0.0,33.65,72.81,0.286,123.00
414,server_est,0.0,0.0,23.19,36.80,1.950,492.65
415,server_nord,0.0,0.0,32.21,77.30,0.493,123.92
416,server_centre,0.0,0.0,24.01,32.90,2.366,488.49
417,server_sud,0.0,0.0,20.85,35.50,3.485,562.68
418,server_ouest,0.0,0.0,25.02,46.62,2.601,364.65
419,server_est,0.0,0.0,26.41,55.03,1.196,248.24
420,server_nord,0.0,0.0,18.77,53.54,2.172,415.31
421,server_centre,0.0,0.0,28.80,57.68,1.200,248.20
422,server_sud,0.0,0.0,34.80,76.49,0.521,120.09
423,server_ouest,0.0,0.0,17.35,47.94,2.066,535.85
424,server_est,0.0,0.0,35.03,84.61,0.462,166.47
425,server_nord,0.0,0.0,28.06,58.47,0.852,203.30
426,server_centre,0.0,0.0,35.04,81.86,0.410,107.89
427,server_sud,0.0,0.0,27.77,58.19,0.988,209.49
428,server_ouest,0.0,0.0,31.75,77.93,0.509,109.16
429,server_est,0.0,0.0,22.66,62.73,1.917,451.67
430,server_nord,0.0,0.0,28.77,55.99,1.415,168.22
431,server_centre,0.0,0.0,28.38,64.99,1.452,286.41
432,server_sud,0.0,0.0,30.98,55.56,0.790,270.67
433,server_ouest,0.0,0.0,26.18,40.72,2.598,431.68
434,server_est,0.0,0.0,19.88,48.68,2.751,590.95
435,server_nord,0.0,0.0,35.99,76.57,0.452,85.07
436,server_centre,0.0,0.0,30.16,74.99,0.450,116.22
437,server_sud,0.0,0.0,34.94,84.47,0.596,130.42
438,server_ouest,0.0,0.0,26.03,52.05,2.644,558.88
439,server_est,0.0,0.0,27.44,58.96,1.324,281.92
440,server_nord,0.0,0.0,27.49,52.42,0.600,260.42
441,server_centre,0.0,0.0,19.85,61.55,2.577,550.45
442,server_sud,0.0,0.0,35.29,75.88,0.852,253.94
443,server_ouest,0.0,0.0,27.28,54.22,1.012,285.16
444,server_est,0.0,0.0,19.29,51.73,2.253,548.19
445,server_nord,0.0,0.0,30.07,55.49,1.104,189.45
446,server_centre,0.0,0.0,24.48,41.05,1.949,552.96
447,server_sud,0.0,0.0,34.98,79.10,0.375,111.29
448,server_ouest,0.0,0.0,26.75,61.71,0.906,284.28
