sensor_id,region,latitude,longitude,temperature,humidity,vibration,network_traffic
657,server_sud,7.0331,1.9661,36.69,86.99,0.425,132.46
658,server_sud,6.3317,3.0264,31.43,79.07,0.383,99.91
659,server_sud,6.2416,3.2594,28.93,54.23,1.077,229.79
660,server_sud,6.1196,3.2278,24.29,62.72,0.824,251.77
661,server_sud,7.6204,3.6962,35.36,82.14,0.481,151.47
662,server_sud,6.3165,1.9677,36.39,80.32,0.346,136.87
663,server_sud,5.6292,2.4058,28.58,54.81,1.273,168.07
664,server_sud,7.6983,2.7577,33.78,79.15,0.56,110.75
665,server_sud,6.3062,2.4648,28.03,70.31,0.694,272.95
666,server_sud,7.2696,2.5394,29.38,78.12,0.351,125.14
667,server_sud,6.1312,2.8902,27.44,50.18,0.903,243.74
668,server_sud,5.7306,2.4595,26.55,34.63,2.549,538.36
669,server_sud,5.9244,2.006,35.73,73.63,0.441,129.09
670,server_sud,7.4351,2.246,24.67,61.25,0.94,262.52
671,server_sud,6.5919,2.6197,24.51,73.48,1.004,235.95
672,server_sud,6.1153,2.6734,28.33,56.99,1.061,362.46
673,server_sud,6.7227,1.4207,21.93,43.35,1.923,589.23
674,server_sud,6.399,2.5703,26.07,61.92,0.958,225.47
675,server_sud,6.6867,2.9112,23.07,62.38,0.677,203.86
676,server_sud,6.9258,3.0244,21.34,51.0,2.487,502.25
677,server_sud,5.8948,1.9534,37.06,75.33,0.409,140.98
678,server_sud,6.2756,2.596,28.68,56.47,0.861,187.76
679,server_sud,6.7698,2.8034,21.08,42.0,2.316,495.68
680,server_sud,6.6152,2.1279,35.68,85.5,0.606,135.13
681,server_sud,7.0047,1.6472,25.62,54.37,1.135,258.58
682,server_sud,6.3739,2.3046,32.44,70.47,0.555,100.45
683,server_sud,5.9135,1.965,30.4,57.65,0.786,296.03
684,server_sud,6.6807,1.9779,34.63,70.56,0.562,126.56
685,server_sud,6.0332,2.3661,33.73,79.36,0.425,117.52
686,server_sud,6.0456,2.1331,24.13,56.45,1.027,197.83
687,server_sud,5.8309,1.5688,23.34,41.75,2.715,573.44
688,server_sud,6.1547,2.7002,25.82,61.96,0.754,363.26
689,server_sud,6.0513,2.916,24.35,64.08,0.8,217.58
690,server_sud,6.7063,3.396,27.84,75.32,0.81,263.03
691,server_sud,6.0615,0.7067,29.34,60.33,1.018,247.08
692,server_sud,6.9537,2.3591,27.52,47.02,2.351,440.27
693,server_sud,5.4375,2.1469,28.39,61.37,0.933,267.2
694,server_sud,5.6908,2.9877,34.93,84.22,0.383,108.88
695,server_sud,6.4652,2.6355,22.49,40.25,2.85,391.21
696,server_sud,4.8503,1.7964,27.57,58.71,1.07,213.39
697,server_sud,6.7399,1.0694,18.81,57.04,1.629,580.6
698,server_sud,6.7921,2.086,31.36,48.82,0.811,207.83
699,server_sud,7.3194,2.644,20.35,43.87,2.147,499.15
700,server_sud,7.6327,2.7037,26.93,42.58,2.307,484.17
701,server_sud,5.121,2.8372,35.56,81.53,0.471,117.24
702,server_sud,6.1281,2.5498,24.46,63.71,1.017,204.32
703,server_sud,6.657,2.9701,29.15,67.83,0.986,220.05
704,server_sud,7.6474,2.8521,20.43,35.39,2.893,553.69
705,server_sud,6.0554,2.6922,21.45,44.01,1.999,723.23
706,server_sud,4.588,1.1833,19.69,38.97,2.824,473.26
707,server_sud,6.2159,2.079,28.73,57.66,1.459,282.78
708,server_sud,7.8444,1.8628,26.6,46.06,2.918,556.3
709,server_sud,6.9422,2.4585,28.75,67.33,1.001,199.54
710,server_sud,4.6136,1.0927,27.85,58.9,0.744,220.59
711,server_sud,6.8707,2.4989,23.41,56.77,2.425,588.67
712,server_sud,6.6796,2.3248,27.35,71.63,0.786,182.47
713,server_sud,7.9966,2.5442,22.72,70.96,0.686,246.63
714,server_sud,7.1582,2.0076,26.43,59.24,0.779,249.82
715,server_sud,6.5492,2.3442,36.51,78.0,0.335,122.09
716,server_sud,7.6068,2.5049,20.44,40.84,3.084,487.14
717,server_sud,6.8253,1.6216,26.25,35.66,3.125,518.74
718,server_sud,6.3135,2.738,21.29,42.14,1.561,637.21
719,server_sud,5.5471,1.8541,32.74,83.24,0.423,127.72
720,server_sud,5.7109,1.9972,35.29,82.63,0.327,110.78
721,server_sud,6.847,2.0079,32.41,52.18,0.604,287.26
722,server_sud,6.5469,1.5301,29.9,57.39,0.544,215.64
723,server_sud,6.9147,2.7552,34.51,71.57,0.575,105.86
724,server_sud,5.6656,2.7435,29.83,58.05,1.017,231.31
725,server_sud,6.9407,3.333,25.47,54.51,0.795,215.04
726,server_sud,6.422,2.537,34.14,74.73,0.364,119.6
727,server_sud,6.217,1.8358,20.37,45.23,2.545,519.19
728,server_sud,6.4127,2.2961,24.03,43.25,2.34,452.58
729,server_sud,6.5407,2.7594,24.34,38.12,2.249,578.86
730,server_sud,6.4165,3.0112,32.1,74.15,0.481,100.33
731,server_sud,7.3669,2.1083,22.96,58.07,1.056,202.79
732,server_sud,4.9701,2.7365,36.08,77.39,0.221,106.46
733,server_sud,7.168,2.545,29.58,59.09,0.614,280.8
734,server_sud,6.4973,1.913,32.56,83.23,0.614,128.11
735,server_sud,7.3434,3.2802,24.98,50.07,2.783,596.0
736,server_sud,7.1922,1.9351,19.19,49.53,2.789,596.38
737,server_sud,6.275,2.0081,24.24,48.8,2.031,398.62
738,server_sud,7.0691,3.2364,36.65,83.59,0.421,138.48
739,server_sud,5.3435,3.1067,26.88,57.71,0.943,246.27
740,server_sud,6.7447,2.8766,28.97,57.29,1.211,304.02
741,server_sud,7.0512,2.5631,28.32,53.52,0.93,235.73
742,server_sud,6.7649,2.6972,28.04,59.06,0.765,250.7
743,server_sud,6.7867,1.6318,22.3,55.64,1.992,512.5
744,server_sud,7.3511,2.7887,36.19,77.28,0.372,93.21
745,server_sud,6.5345,2.7701,34.69,78.88,0.59,96.43
746,server_sud,6.7538,1.9701,36.98,81.57,0.565,146.88
747,server_sud,5.46,1.8086,25.11,56.62,1.325,236.01
748,server_sud,6.262,2.5248,19.17,60.32,2.86,378.08
749,server_sud,6.5622,2.2169,25.07,54.22,2.406,596.75
750,server_sud,5.1805,2.2572,31.04,62.79,1.243,243.65
751,server_sud,7.4939,2.904,34.7,52.91,0.937,303.32
752,server_sud,6.0037,3.0695,27.2,62.51,0.776,231.42
753,server_sud,5.7701,1.885,36.08,77.57,0.483,132.7
754,server_sud,7.059,2.8538,34.89,76.6,0.423,106.28
755,server_sud,7.112,2.5569,28.84,68.34,0.944,221.5
756,server_sud,7.0156,2.6096,27.88,60.59,0.928,216.38
757,server_sud,6.2227,1.5806,35.65,77.14,0.614,80.92
758,server_sud,5.5003,2.4891,33.6,75.46,0.353,89.75
759,server_sud,5.6966,2.2752,22.92,43.81,1.861,486.37
760,server_sud,5.956,1.7127,35.79,87.35,0.564,80.16
761,server_sud,5.1187,3.6617,23.47,38.87,2.062,569.83
762,server_sud,6.9498,3.1071,31.69,74.37,0.502,88.74
763,server_sud,6.32,2.5398,27.25,53.5,1.849,608.66
764,server_sud,6.083,3.0926,37.67,85.68,0.538,76.44
765,server_sud,6.2313,2.4466,23.44,42.4,2.192,577.61
766,server_sud,6.8842,2.0317,25.78,57.71,3.016,330.38
767,server_sud,6.2103,2.1132,30.41,61.35,1.066,235.1
768,server_sud,6.3102,2.567,29.56,56.11,1.072,238.03
769,server_sud,6.5343,1.4124,33.47,77.97,0.569,108.97
770,server_sud,6.6274,2.8518,22.64,33.19,2.458,546.36
771,server_sud,7.9172,3.3964,26.31,59.64,0.897,278.3
772,server_sud,7.1866,3.1275,20.36,42.8,2.103,656.47
773,server_sud,6.1502,2.3512,32.05,81.37,0.526,124.11
774,server_sud,5.9503,2.568,30.73,54.66,0.92,209.58
775,server_sud,5.957,2.8248,34.31,72.75,0.236,108.73
776,server_sud,6.4323,1.7287,38.0,84.96,0.486,111.42
777,server_sud,5.9739,3.2015,14.84,48.57,3.158,633.56
778,server_sud,6.3615,2.9695,34.08,72.97,0.55,79.84
779,server_sud,6.2101,2.443,24.6,50.95,2.731,446.29
780,server_sud,5.7925,3.0387,31.68,66.67,1.051,216.0
781,server_sud,5.5622,1.5414,24.76,61.95,1.011,279.82
782,server_sud,6.8967,2.9791,33.02,87.72,0.353,101.05
783,server_sud,5.1069,2.8171,27.47,56.53,0.841,192.6
784,server_sud,6.0389,1.2902,33.13,76.95,0.325,107.39
785,server_sud,7.2942,3.7406,32.52,75.6,0.348,98.92
786,server_sud,5.8618,3.1634,38.11,84.96,0.664,91.88
787,server_sud,6.3899,2.3913,33.83,75.35,0.464,146.72
788,server_sud,5.8868,2.5327,20.36,58.54,2.02,338.12
789,server_sud,7.5731,2.0302,25.96,44.36,2.043,438.37
790,server_sud,7.3011,1.4402,33.28,84.62,0.647,130.22
791,server_sud,6.7246,1.8889,23.46,40.62,2.352,423.48
792,server_sud,6.0738,2.9363,20.1,47.18,2.627,538.81
793,server_sud,4.9521,2.0058,22.93,41.09,3.245,498.1
794,server_sud,6.6052,2.573,37.57,88.17,0.352,74.52
795,server_sud,6.6858,2.6456,26.05,31.96,2.112,326.11
796,server_sud,5.7705,1.9381,18.89,42.19,2.303,540.47
797,server_sud,5.568,1.9186,28.25,67.06,0.787,276.72
798,server_sud,4.9158,3.6315,25.62,60.6,0.553,200.62
799,server_sud,7.5345,2.8682,35.13,58.23,1.04,206.0
800,server_sud,7.8816,2.9949,35.08,87.05,0.423,94.53
801,server_sud,5.9992,1.7163,27.68,61.83,0.807,307.8
802,server_sud,5.4591,2.5398,19.59,41.78,1.669,676.16
803,server_sud,6.266,2.7491,31.68,55.35,0.963,199.02
804,server_sud,7.2391,2.6557,32.38,76.77,0.458,151.59
805,server_sud,7.3078,2.5179,31.1,79.66,0.491,130.5
806,server_sud,6.0944,3.5628,34.85,73.21,0.638,102.46
807,server_sud,5.9847,1.9149,34.78,87.75,0.322,123.39
808,server_sud,6.8744,1.9808,37.63,78.63,0.583,85.67
809,server_sud,6.4143,1.7808,22.24,53.59,2.277,458.12
810,server_sud,6.3278,1.8506,27.58,71.06,1.211,264.48
811,server_sud,5.5003,2.5015,28.39,69.05,0.88,269.89
812,server_sud,5.5611,2.2782,24.94,41.14,1.945,315.89
813,server_sud,6.3052,2.2416,23.94,48.59,0.593,287.18
814,server_sud,6.8548,1.9789,22.74,39.19,2.02,455.11
815,server_sud,6.1307,2.0019,26.6,57.91,0.84,302.24
816,server_sud,6.8295,3.0836,28.94,60.12,0.793,275.84
817,server_sud,6.1064,1.8868,27.66,63.84,1.087,252.61
818,server_sud,7.4835,2.0694,37.71,77.82,0.487,110.24
819,server_sud,6.6617,2.1517,28.31,51.36,1.042,225.85
820,server_sud,6.7917,2.6457,15.11,48.87,1.772,361.41
821,server_sud,6.2607,3.0245,28.28,54.74,1.041,263.35
822,server_sud,6.5332,1.8191,24.32,44.84,2.62,453.77
823,server_sud,8.4209,3.1063,34.04,78.0,0.444,120.56
824,server_sud,6.4659,1.9817,30.12,64.01,0.997,260.64
825,server_sud,7.5659,2.8142,25.5,46.1,2.488,497.27
826,server_sud,7.1737,2.5406,33.66,69.69,0.393,109.12
827,server_sud,7.2638,2.1431,18.02,52.33,2.573,471.8
828,server_sud,6.5191,2.9843,29.19,53.74,0.573,211.65
829,server_sud,5.6346,3.1036,31.62,54.27,2.213,439.12
830,server_sud,6.841,1.9643,22.16,38.39,2.685,597.35
831,server_sud,7.5519,2.2212,19.87,28.94,2.178,444.78
832,server_sud,7.3752,2.8317,28.25,61.5,1.662,271.29
833,server_sud,6.4574,2.9938,26.17,54.46,1.357,234.03
834,server_sud,6.5424,2.3772,26.96,49.86,2.742,510.66
835,server_sud,6.8168,1.5665,27.64,39.06,1.7,470.05
836,server_sud,6.433,2.6307,30.29,66.79,0.56,266.09
837,server_sud,7.5925,2.6647,37.82,80.64,0.653,99.09
838,server_sud,7.3005,2.8734,32.24,64.33,1.203,285.36
839,server_sud,6.1841,2.2561,31.73,84.08,0.65,116.64
840,server_sud,5.4182,3.8625,25.89,58.5,1.135,243.9
841,server_sud,6.8737,2.5046,35.8,81.9,0.367,135.69
842,server_sud,5.5882,2.1877,29.11,60.7,1.158,204.91
843,server_sud,6.4246,2.2951,22.32,45.47,3.2,443.91
844,server_sud,5.8565,2.1277,29.52,50.34,0.952,224.58
845,server_sud,5.7786,1.8379,22.13,49.94,2.259,399.41
846,server_sud,6.1747,1.5918,32.56,73.74,0.494,121.56
847,server_sud,6.436,2.6988,31.44,58.79,1.383,160.64
848,server_sud,5.5073,2.3683,26.92,55.94,1.124,316.97
849,server_sud,5.5672,0.9505,20.23,45.07,2.647,487.55
850,server_sud,6.0392,2.7101,19.26,57.49,2.508,476.22
851,server_sud,6.2905,1.0373,35.27,81.02,0.462,119.28
852,server_sud,6.48,3.0481,27.24,63.55,0.921,218.17
853,server_sud,6.5287,1.8757,35.17,85.14,0.565,160.07
854,server_sud,7.3499,2.7547,35.86,78.22,0.599,110.35
855,server_sud,6.0708,2.6113,28.81,65.31,0.978,285.91
856,server_sud,7.4164,2.5558,25.83,56.82,2.204,512.62
857,server_sud,5.4745,3.4413,30.46,68.9,1.416,224.58
858,server_sud,5.505,2.0412,38.38,85.1,0.171,124.47
859,server_sud,5.1216,1.7781,25.16,45.77,2.763,456.67
860,server_sud,5.8803,2.5709,33.22,55.6,1.167,225.18
861,server_sud,8.769,2.9068,28.08,58.44,0.776,241.12
862,server_sud,6.8412,1.3368,20.75,45.1,2.515,377.05
863,server_sud,5.9328,2.633,20.77,56.08,2.981,549.36
864,server_sud,5.9788,3.2804,27.99,58.67,0.67,269.25
865,server_sud,6.9739,1.9652,18.73,36.07,3.202,500.96
866,server_sud,5.4812,3.0084,30.58,61.29,0.94,345.93
867,server_sud,5.0272,2.1188,32.5,66.03,0.994,236.62
868,server_sud,7.5288,2.0971,36.46,83.06,0.43,107.02
869,server_sud,6.8631,3.0845,31.8,76.79,0.558,133.8
870,server_sud,5.278,2.186,31.06,57.05,1.133,243.02
871,server_sud,6.3821,1.9713,24.85,39.34,2.352,512.46
872,server_sud,5.7878,2.872,26.74,59.49,0.925,191.67
873,server_sud,5.7489,2.2977,25.47,66.61,0.807,146.39
874,server_sud,6.7836,2.1403,24.55,49.15,3.045,681.8
875,server_sud,6.825,2.5674,34.24,74.46,0.586,102.85
876,server_sud,5.9356,2.0416,26.71,59.18,0.876,285.58
877,server_sud,5.9919,2.007,38.56,81.24,0.562,99.15
878,server_sud,5.8596,3.0768,26.65,55.76,0.743,215.79
879,server_sud,6.8741,1.8543,16.15,37.99,2.193,632.38
880,server_sud,6.5122,2.9725,22.12,42.53,2.167,570.38
881,server_sud,7.3114,3.5788,26.45,59.16,1.142,306.0
882,server_sud,7.5755,1.7985,35.04,81.45,0.479,129.5
883,server_sud,6.3666,2.7824,27.02,51.44,1.112,246.88
884,server_sud,4.3349,2.9202,26.21,72.8,0.806,276.56
885,server_sud,6.941,2.9257,26.43,62.61,1.93,472.78
886,server_sud,5.9971,1.9988,26.93,42.46,3.241,495.58
887,server_sud,6.796,1.4777,21.23,48.31,2.358,503.01
888,server_sud,6.2257,2.1309,31.87,85.56,0.458,122.93
889,server_sud,7.4778,2.6912,23.7,58.27,1.014,223.75
890,server_sud,7.747,2.9854,27.49,57.74,0.869,248.05
891,server_sud,5.9496,3.1449,36.59,77.43,0.617,151.43
892,server_sud,5.8723,2.8234,20.55,50.68,1.896,534.42
893,server_sud,6.7579,3.626,32.51,59.5,0.913,320.28
894,server_sud,7.2256,2.2833,24.55,53.18,2.793,528.11
895,server_sud,4.8119,2.5916,28.97,53.19,2.508,465.6
896,server_sud,4.9055,3.1167,23.52,52.94,1.49,426.5
897,server_sud,6.8739,3.4767,21.17,44.22,2.937,365.33
898,server_sud,6.0597,3.1244,22.85,58.98,2.74,555.67
899,server_sud,5.6775,1.7403,32.6,71.31,0.399,131.57
